provider,model,effort,effort_order,country_code,country_name,developer,is_historical,intelligence_score,intelligence_score_raw,access_mode,quota_scenario,plan_name,plan_price_usd_per_month,quota_period,normalized_weekly_quota,quota_unit,model_quota_multiplier,weekly_cost_usd,weekly_api_equivalent_usd,api_value_ratio,api_cost_per_task_usd,total_tokens_per_index_task,tasks_per_week,effective_cost_per_task_usd,effective_usd_per_million_task_tokens,confidence,api_price_provider,api_provider_model_id,api_precision,api_price_source_url,benchmark_source_url,plan_source_url,quota_source_url
OpenAI,GPT-5.6 Luna,low,1,US,美国,OpenAI,false,33,33.263942854889,subscription_api_equivalent_estimate,current_estimate,ChatGPT Pro 20x,200,weekly_api_equivalent_estimate,61076438791.265427,benchmark_equivalent_complete_tokens,estimated_api_value_70x,46.029919447641,3222.094361334868,70.000000000000,0.008091083112,153370.599066,398227.816564649343,0.000115586902,0.000753644458,medium,OpenAI,gpt-5.6-luna,first-party undisclosed,https://developers.openai.com/api/docs/pricing,https://artificialanalysis.ai/models/gpt-5-6-luna-low,https://learn.chatgpt.com/docs/pricing,https://www.tomshardware.com/tech-industry/artificial-intelligence/ai-costs-spike-as-subscriptions-hit-pricing-wall-firms-turn-towards-chinese-llms-open-source-models-to-extend-budget
OpenAI,GPT-5.6 Luna,medium,2,US,美国,OpenAI,false,38,38.050585052078,subscription_api_equivalent_estimate,current_estimate,ChatGPT Pro 20x,200,weekly_api_equivalent_estimate,48686380417.592369,benchmark_equivalent_complete_tokens,estimated_api_value_70x,46.029919447641,3222.094361334868,70.000000000000,0.010083394803,152361.768535,319544.600234856829,0.000144048497,0.000945437286,medium,OpenAI,gpt-5.6-luna,first-party undisclosed,https://developers.openai.com/api/docs/pricing,https://artificialanalysis.ai/models/gpt-5-6-luna-medium,https://learn.chatgpt.com/docs/pricing,https://www.tomshardware.com/tech-industry/artificial-intelligence/ai-costs-spike-as-subscriptions-hit-pricing-wall-firms-turn-towards-chinese-llms-open-source-models-to-extend-budget
OpenAI,GPT-5.6 Luna,high,3,US,美国,OpenAI,false,46,46.059023733569,subscription_api_equivalent_estimate,current_estimate,ChatGPT Pro 20x,200,weekly_api_equivalent_estimate,46782855035.274597,benchmark_equivalent_complete_tokens,estimated_api_value_70x,46.029919447641,3222.094361334868,70.000000000000,0.018952918528,275184.876840,170005.181870788016,0.000270755979,0.000983905737,medium,OpenAI,gpt-5.6-luna,first-party undisclosed,https://developers.openai.com/api/docs/pricing,https://artificialanalysis.ai/models/gpt-5-6-luna-high,https://learn.chatgpt.com/docs/pricing,https://www.tomshardware.com/tech-industry/artificial-intelligence/ai-costs-spike-as-subscriptions-hit-pricing-wall-firms-turn-towards-chinese-llms-open-source-models-to-extend-budget
OpenAI,GPT-5.6 Luna,xhigh,4,US,美国,OpenAI,false,49,49.067738654932,subscription_api_equivalent_estimate,current_estimate,ChatGPT Pro 20x,200,weekly_api_equivalent_estimate,48173045745.634476,benchmark_equivalent_complete_tokens,estimated_api_value_70x,46.029919447641,3222.094361334868,70.000000000000,0.027792957633,415528.308397,115932.043069396503,0.000397042252,0.000955511921,medium,OpenAI,gpt-5.6-luna,first-party undisclosed,https://developers.openai.com/api/docs/pricing,https://artificialanalysis.ai/models/gpt-5-6-luna-xhigh,https://learn.chatgpt.com/docs/pricing,https://www.tomshardware.com/tech-industry/artificial-intelligence/ai-costs-spike-as-subscriptions-hit-pricing-wall-firms-turn-towards-chinese-llms-open-source-models-to-extend-budget
OpenAI,GPT-5.6 Luna,max,5,US,美国,OpenAI,false,51,51.235933179803,subscription_api_equivalent_estimate,current_estimate,ChatGPT Pro 20x,200,weekly_api_equivalent_estimate,51570299919.916801,benchmark_equivalent_complete_tokens,estimated_api_value_70x,46.029919447641,3222.094361334868,70.000000000000,0.041882664705,670340.883309,76931.455627994234,0.000598323782,0.000892566449,medium,OpenAI,gpt-5.6-luna,first-party undisclosed,https://developers.openai.com/api/docs/pricing,https://artificialanalysis.ai/models/gpt-5-6-luna,https://learn.chatgpt.com/docs/pricing,https://www.tomshardware.com/tech-industry/artificial-intelligence/ai-costs-spike-as-subscriptions-hit-pricing-wall-firms-turn-towards-chinese-llms-open-source-models-to-extend-budget
OpenAI,GPT-5.5,non-reasoning,0,US,美国,OpenAI,true,35,35.382735178659,subscription_api_equivalent_estimate,current_estimate,ChatGPT Pro 20x,200,weekly_api_equivalent_estimate,1168193345.671183,benchmark_equivalent_complete_tokens,estimated_api_value_70x,46.029919447641,3222.094361334868,70.000000000000,0.171013647254,62002.220400,18841.153399583454,0.002443052104,0.039402655064,medium,OpenAI,gpt-5.5,first-party undisclosed,https://learn.chatgpt.com/docs/pricing,https://artificialanalysis.ai/models/gpt-5-5-non-reasoning,https://learn.chatgpt.com/docs/pricing,https://www.tomshardware.com/tech-industry/artificial-intelligence/ai-costs-spike-as-subscriptions-hit-pricing-wall-firms-turn-towards-chinese-llms-open-source-models-to-extend-budget
OpenAI,GPT-5.5,low,1,US,美国,OpenAI,true,43,43.460488310360,subscription_api_equivalent_estimate,current_estimate,ChatGPT Pro 20x,200,weekly_api_equivalent_estimate,1130139519.976648,benchmark_equivalent_complete_tokens,estimated_api_value_70x,46.029919447641,3222.094361334868,70.000000000000,0.210872345100,73962.815530,15279.833682348837,0.003012462073,0.040729413169,medium,OpenAI,gpt-5.5,first-party undisclosed,https://learn.chatgpt.com/docs/pricing,https://artificialanalysis.ai/models/gpt-5-5-low,https://learn.chatgpt.com/docs/pricing,https://www.tomshardware.com/tech-industry/artificial-intelligence/ai-costs-spike-as-subscriptions-hit-pricing-wall-firms-turn-towards-chinese-llms-open-source-models-to-extend-budget
OpenAI,GPT-5.5,medium,2,US,美国,OpenAI,true,50,50.409006867209,subscription_api_equivalent_estimate,current_estimate,ChatGPT Pro 20x,200,weekly_api_equivalent_estimate,1125716278.800286,benchmark_equivalent_complete_tokens,estimated_api_value_70x,46.029919447641,3222.094361334868,70.000000000000,0.406116789940,141886.683089,7933.910739841370,0.005801668428,0.040889449957,medium,OpenAI,gpt-5.5,first-party undisclosed,https://learn.chatgpt.com/docs/pricing,https://artificialanalysis.ai/models/gpt-5-5-medium,https://learn.chatgpt.com/docs/pricing,https://www.tomshardware.com/tech-industry/artificial-intelligence/ai-costs-spike-as-subscriptions-hit-pricing-wall-firms-turn-towards-chinese-llms-open-source-models-to-extend-budget
OpenAI,GPT-5.5,high,3,US,美国,OpenAI,true,53,53.127509534987,subscription_api_equivalent_estimate,current_estimate,ChatGPT Pro 20x,200,weekly_api_equivalent_estimate,1084914585.149286,benchmark_equivalent_complete_tokens,estimated_api_value_70x,46.029919447641,3222.094361334868,70.000000000000,0.668057792072,224942.401141,4823.077283989835,0.009543682744,0.042427228906,medium,OpenAI,gpt-5.5,first-party undisclosed,https://learn.chatgpt.com/docs/pricing,https://artificialanalysis.ai/models/gpt-5-5-high,https://learn.chatgpt.com/docs/pricing,https://www.tomshardware.com/tech-industry/artificial-intelligence/ai-costs-spike-as-subscriptions-hit-pricing-wall-firms-turn-towards-chinese-llms-open-source-models-to-extend-budget
OpenAI,GPT-5.5,xhigh,4,US,美国,OpenAI,true,55,54.837598416643,subscription_api_equivalent_estimate,current_estimate,ChatGPT Pro 20x,200,weekly_api_equivalent_estimate,1073793419.682805,benchmark_equivalent_complete_tokens,estimated_api_value_70x,46.029919447641,3222.094361334868,70.000000000000,0.992463778101,330747.940528,3246.561166695763,0.014178053973,0.042866643252,medium,OpenAI,gpt-5.5,first-party undisclosed,https://learn.chatgpt.com/docs/pricing,https://artificialanalysis.ai/models/gpt-5-5,https://learn.chatgpt.com/docs/pricing,https://www.tomshardware.com/tech-industry/artificial-intelligence/ai-costs-spike-as-subscriptions-hit-pricing-wall-firms-turn-towards-chinese-llms-open-source-models-to-extend-budget
OpenAI,GPT-5.5 Instant (June 2026),instant,0,US,美国,OpenAI,false,29,28.860346958749,subscription_api_equivalent_estimate,current_estimate,ChatGPT Pro 20x,200,weekly_api_equivalent_estimate,2490467957.342391,benchmark_equivalent_complete_tokens,estimated_api_value_70x,46.029919447641,3222.094361334868,70.000000000000,0.538964280454,416584.097204,5978.307799212066,0.007699489721,0.018482437934,medium,OpenAI,gpt-5.5-instant-06-26,first-party undisclosed,https://learn.chatgpt.com/docs/pricing,https://artificialanalysis.ai/models/gpt-5-5-instant-06-26,https://learn.chatgpt.com/docs/pricing,https://www.tomshardware.com/tech-industry/artificial-intelligence/ai-costs-spike-as-subscriptions-hit-pricing-wall-firms-turn-towards-chinese-llms-open-source-models-to-extend-budget
Anthropic,Claude Sonnet 5,non-reasoning,0,US,美国,Anthropic,false,42,41.730506811909,subscription_api_equivalent_estimate,post_promotion_standard,Claude Max 20x,200,weekly_api_equivalent_estimate,3325758796.049863,benchmark_equivalent_complete_tokens,estimated_api_value_26.6667x,46.029919447641,1227.464518603759,26.666666666667,0.374528086842,1014766.667634,3277.363064953744,0.014044803257,0.013840426282,medium,Anthropic,claude-sonnet-5,first-party undisclosed,https://claude.com/pricing,https://artificialanalysis.ai/models/claude-sonnet-5-non-reasoning,https://claude.com/pricing,https://www.anthropic.com/news/claude-opus-5
Anthropic,Claude Sonnet 5,max,5,US,美国,Anthropic,false,53,53.350002698917,subscription_api_equivalent_estimate,post_promotion_standard,Claude Max 20x,200,weekly_api_equivalent_estimate,2484107903.104469,benchmark_equivalent_complete_tokens,estimated_api_value_26.6667x,46.029919447641,1227.464518603759,26.666666666667,1.525425448023,3087112.787049,804.670277524603,0.057203454301,0.018529758466,medium,Anthropic,claude-sonnet-5,first-party undisclosed,https://claude.com/pricing,https://artificialanalysis.ai/models/claude-sonnet-5,https://claude.com/pricing,https://www.anthropic.com/news/claude-opus-5
Anthropic,Claude Fable 5 (with fallback),max,5,US,美国,Anthropic,false,60,59.860646321730,subscription_api_equivalent_estimate,post_promotion_standard,Claude Max 20x,200,weekly_api_equivalent_estimate,157579043.010632,benchmark_equivalent_complete_tokens,estimated_api_value_13.3333x,46.029919447641,613.732259301880,13.333333333333,2.749823900883,706032.006924,223.189659201378,0.206236792566,0.292106859949,medium,Anthropic,claude-fable-5,first-party undisclosed,https://claude.com/pricing,https://artificialanalysis.ai/models/claude-fable-5,https://claude.com/pricing,https://www.anthropic.com/news/claude-opus-5
Anthropic,Claude Opus 4.8,max,5,US,美国,Anthropic,false,56,55.692040699550,subscription_api_equivalent_estimate,post_promotion_standard,Claude Max 20x,200,weekly_api_equivalent_estimate,642117256.984066,benchmark_equivalent_complete_tokens,estimated_api_value_26.6667x,46.029919447641,1227.464518603759,26.666666666667,1.797221525875,940171.336032,682.978976676875,0.067395807220,0.071684601133,medium,Anthropic,claude-opus-4-8,first-party undisclosed,https://claude.com/pricing,https://artificialanalysis.ai/models/claude-opus-4-8,https://claude.com/pricing,https://www.anthropic.com/news/claude-opus-5
Anthropic,Claude Opus 5,low,1,US,美国,Anthropic,false,51,50.613678954591,subscription_api_equivalent_estimate,post_promotion_standard,Claude Max 20x,200,weekly_api_equivalent_estimate,655293351.349481,benchmark_equivalent_complete_tokens,estimated_api_value_26.6667x,46.029919447641,1227.464518603759,26.666666666667,0.360722114678,192574.856422,3402.798078236651,0.013527079300,0.070243226721,medium,Anthropic,claude-opus-5,first-party undisclosed,https://claude.com/pricing,https://artificialanalysis.ai/models/claude-opus-5-low,https://claude.com/pricing,https://www.anthropic.com/news/claude-opus-5
Anthropic,Claude Opus 5,medium,2,US,美国,Anthropic,false,56,56.280622715812,subscription_api_equivalent_estimate,post_promotion_standard,Claude Max 20x,200,weekly_api_equivalent_estimate,704801285.675448,benchmark_equivalent_complete_tokens,estimated_api_value_26.6667x,46.029919447641,1227.464518603759,26.666666666667,0.618359184194,355057.389785,1985.034830854331,0.023188469407,0.065309074179,medium,Anthropic,claude-opus-5,first-party undisclosed,https://claude.com/pricing,https://artificialanalysis.ai/models/claude-opus-5-medium,https://claude.com/pricing,https://www.anthropic.com/news/claude-opus-5
Anthropic,Claude Opus 5,high,3,US,美国,Anthropic,false,59,58.864180320035,subscription_api_equivalent_estimate,post_promotion_standard,Claude Max 20x,200,weekly_api_equivalent_estimate,821296361.675819,benchmark_equivalent_complete_tokens,estimated_api_value_26.6667x,46.029919447641,1227.464518603759,26.666666666667,1.057110226557,707312.325369,1161.150926144761,0.039641633496,0.056045444246,medium,Anthropic,claude-opus-5,first-party undisclosed,https://claude.com/pricing,https://artificialanalysis.ai/models/claude-opus-5-high,https://claude.com/pricing,https://www.anthropic.com/news/claude-opus-5
Anthropic,Claude Opus 5,xhigh,4,US,美国,Anthropic,false,60,60.068161191628,subscription_api_equivalent_estimate,post_promotion_standard,Claude Max 20x,200,weekly_api_equivalent_estimate,890829478.617482,benchmark_equivalent_complete_tokens,estimated_api_value_26.6667x,46.029919447641,1227.464518603759,26.666666666667,1.561160318148,1133008.417902,786.251421032721,0.058543511931,0.051670853460,medium,Anthropic,claude-opus-5,first-party undisclosed,https://claude.com/pricing,https://artificialanalysis.ai/models/claude-opus-5-xhigh,https://claude.com/pricing,https://www.anthropic.com/news/claude-opus-5
Anthropic,Claude Opus 5,max,5,US,美国,Anthropic,false,61,60.691874015709,subscription_api_equivalent_estimate,post_promotion_standard,Claude Max 20x,200,weekly_api_equivalent_estimate,935090586.395241,benchmark_equivalent_complete_tokens,estimated_api_value_26.6667x,46.029919447641,1227.464518603759,26.666666666667,2.027680930260,1544700.739909,605.353880033959,0.076038034885,0.049225091256,medium,Anthropic,claude-opus-5,first-party undisclosed,https://claude.com/pricing,https://artificialanalysis.ai/models/claude-opus-5,https://claude.com/pricing,https://www.anthropic.com/news/claude-opus-5
DeepSeek,DeepSeek V4 Pro,high,3,CN,中国,DeepSeek,false,43,43.111711195058,api_no_first_party_subscription,current,None,,none,,,,,,,0.040479986683,459793.088958,,0.040479986683,0.088039571832,high,DeepSeek,deepseek-v4-pro,first-party undisclosed,https://api-docs.deepseek.com/quick_start/pricing/,https://artificialanalysis.ai/models/deepseek-v4-pro-high,https://api-docs.deepseek.com/quick_start/pricing/,https://artificialanalysis.ai/models
DeepSeek,DeepSeek V4 Pro,max,5,CN,中国,DeepSeek,false,44,44.273555426161,api_no_first_party_subscription,current,None,,none,,,,,,,0.044852190007,401588.463141,,0.044852190007,0.111686948515,high,DeepSeek,deepseek-v4-pro,first-party undisclosed,https://api-docs.deepseek.com/quick_start/pricing/,https://artificialanalysis.ai/models/deepseek-v4-pro,https://api-docs.deepseek.com/quick_start/pricing/,https://artificialanalysis.ai/models
DeepSeek,DeepSeek V4 Flash,high,3,CN,中国,DeepSeek,false,37,37.463518564689,api_no_first_party_subscription,current,None,,none,,,,,,,0.026463602723,735549.383011,,0.026463602723,0.035978009545,high,DeepSeek,deepseek-v4-flash,first-party undisclosed,https://api-docs.deepseek.com/quick_start/pricing/,https://artificialanalysis.ai/models/deepseek-v4-flash-high,https://api-docs.deepseek.com/quick_start/pricing/,https://artificialanalysis.ai/models
DeepSeek,DeepSeek V4 Flash,max,5,CN,中国,DeepSeek,false,40,40.282501762524,api_no_first_party_subscription,current,None,,none,,,,,,,0.022281833645,986347.104811,,0.022281833645,0.022590256043,high,DeepSeek,deepseek-v4-flash,first-party undisclosed,https://api-docs.deepseek.com/quick_start/pricing/,https://artificialanalysis.ai/models/deepseek-v4-flash,https://api-docs.deepseek.com/quick_start/pricing/,https://artificialanalysis.ai/models
Amazon,Amazon Nova 2.0 Pro,non-reasoning,0,US,美国,Amazon,false,14,14.355733059545,api_on_demand_no_subscription_plan,current,None,,none,,,,,,,0.245564140205,171033.070440,,0.245564140205,1.435769933693,high,Amazon Bedrock,amazon.nova-2-pro-v1:0,first-party undisclosed,https://aws.amazon.com/bedrock/pricing/,https://artificialanalysis.ai/models/nova-2-0-pro,https://aws.amazon.com/bedrock/pricing/,https://docs.aws.amazon.com/nova/latest/nova2-userguide/what-is-nova-2.html
Amazon,Amazon Nova 2.0 Pro,low,1,US,美国,Amazon,false,20,19.605882713216,api_on_demand_no_subscription_plan,current,None,,none,,,,,,,0.212772609854,135810.539799,,0.212772609854,1.566687019792,high,Amazon Bedrock,amazon.nova-2-pro-v1:0,first-party undisclosed,https://aws.amazon.com/bedrock/pricing/,https://artificialanalysis.ai/models/nova-2-0-pro-reasoning-low,https://aws.amazon.com/bedrock/pricing/,https://docs.aws.amazon.com/nova/latest/nova2-userguide/what-is-nova-2.html
Amazon,Amazon Nova 2.0 Pro,medium,2,US,美国,Amazon,false,22,21.765478066319,api_on_demand_no_subscription_plan,current,None,,none,,,,,,,0.252645642069,120546.491651,,0.252645642069,2.095835711258,high,Amazon Bedrock,amazon.nova-2-pro-v1:0,first-party undisclosed,https://aws.amazon.com/bedrock/pricing/,https://artificialanalysis.ai/models/nova-2-0-pro-reasoning-medium,https://aws.amazon.com/bedrock/pricing/,https://docs.aws.amazon.com/nova/latest/nova2-userguide/what-is-nova-2.html
Amazon,Amazon Nova 2.0 Lite,high,3,US,美国,Amazon,false,18,18.168416508896,api_on_demand_no_subscription_plan,current,None,,none,,,,,,,0.139369329056,479357.387286,,0.139369329056,0.290742007430,high,Amazon Bedrock,amazon.nova-2-lite-v1:0,first-party undisclosed,https://aws.amazon.com/bedrock/pricing/,https://artificialanalysis.ai/models/nova-2-0-lite-reasoning,https://aws.amazon.com/bedrock/pricing/,https://docs.aws.amazon.com/nova/latest/nova2-userguide/what-is-nova-2.html
