id,benchmark_version,model,base_model,developer,agent,agent_version,model_ids,model_url,agent_url,effort,effort_order,score,success_rate,ci95_half_width,ci95_low,ci95_high,trials,successes,task_count,raw_metrics_n_trials,raw_associated_n_trials,trial_count_note,total_tokens,token_per_attempt,total_tokens_million,tokens_per_success,total_api_usd,api_per_attempt,api_per_success,cost_note,raw_named_uncached_input_tokens,raw_cached_input_tokens,raw_output_tokens,component_semantics,avg_trial_duration_sec,source_url,submission_date,source_updated_at,source_verified,data_scope,subscription_per_attempt,subscription_per_success,subscription_offpeak_per_attempt,access_kind,access_label,access_evidence_date,access_confidence,access_rule,access_sources,api_value_ratio
23ab6a14-4b2d-461d-9171-f8109f5692f1,2.1,GPT-5.6 Terra · Codex,GPT-5.6 Terra,OpenAI,Codex,,,https://developers.openai.com/api/docs/models/gpt-5.6-terra,https://openai.com/codex/,max,6,78.43,0.7843000000000001,2.45,75.98,80.88000000000001,445,,89,445.0,445.0,published_metrics_or_association_count,902641810.0,2028408.5617977527,2.0284085617977525,2586266.1759502133,421.15,0.9464044943820225,1.2066868473569072,published_run_cost_not_current_repricing,29803660.0,864130644.0,8707506.0,disjoint_components_match,432.8,https://github.com/harbor-framework/terminal-bench-2-1/pull/115,2026-06-26,2026-08-29T00:04:08.213344+00:00,,complete,0.013520064205457464,0.017238383533670104,,subscription_estimate,ChatGPT Pro 20x · $200/mo,2026-06-10,medium,codex_historical_full_use_70x,"[""https://www.tomshardware.com/tech-industry/artificial-intelligence/ai-costs-spike-as-subscriptions-hit-pricing-wall-firms-turn-towards-chinese-llms-open-source-models-to-extend-budget"", ""https://learn.chatgpt.com/docs/pricing"", ""https://developers.openai.com/api/docs/pricing""]",70
db1f499b-d948-43d2-9aaf-27cfe97f6caf,2.1,GPT-5.5 · Terminus 2,GPT-5.5,OpenAI,Terminus 2,,,https://openai.com/index/introducing-gpt-5-5/,https://www.tbench.ai/news/terminus,xhigh,5,77.98,0.7798,2.39,75.59,80.37,445,,89,445.0,445.0,published_metrics_or_association_count,92237198.0,207274.602247191,0.20727460224719102,265804.82463091944,493.85,1.1097752808988766,1.4231537328787849,published_run_cost_not_current_repricing,81469069.0,0.0,10768129.0,disjoint_components_match,726.7,https://github.com/harbor-framework/terminal-bench-2-1/pull/47,2026-04-23,2026-08-29T00:04:08.213344+00:00,,complete,1.1097752808988766,1.4231537328787849,,api_no_applicable_plan,API,,published,no_supported_subscription_for_evaluated_harness,"[""https://github.com/harbor-framework/terminal-bench-2-1/pull/47""]",
64890377-54de-4cc2-bcd7-e76610983482,2.1,Muse Spark 1.1 · mini-SWE-agent,Muse Spark 1.1,Meta,mini-SWE-agent,,,https://ai.meta.com/blog/introducing-muse-spark-meta-model-api/,https://github.com/SWE-agent/mini-swe-agent,xhigh,5,76.18,0.7618,2.41,73.77000000000001,78.59,445,,89,445.0,445.0,published_metrics_or_association_count,945980322.0,2125798.4764044946,2.1257984764044946,2790494.1932324683,198.05,0.44505617977528095,0.5842165657328445,published_run_cost_not_current_repricing,60996.0,932239373.0,13679953.0,disjoint_components_match,687.0,https://github.com/harbor-framework/terminal-bench-2-1/pull/94,2026-07-09,2026-08-29T00:04:08.213344+00:00,,complete,0.44505617977528095,0.5842165657328445,,api_no_applicable_plan,API,,published,no_supported_subscription_for_evaluated_harness,"[""https://github.com/harbor-framework/terminal-bench-2-1/pull/94""]",
e5f3feda-4629-46ba-963f-300dcf7c2a4c,2.1,GPT-5.6 Luna · Codex,GPT-5.6 Luna,OpenAI,Codex,,,https://developers.openai.com/api/docs/models/gpt-5.6-luna,https://openai.com/codex/,max,6,75.73,0.7573000000000001,2.59,73.14,78.32000000000001,445,,89,445.0,445.0,published_metrics_or_association_count,1427219692.0,3207235.262921348,3.207235262921348,4235092.1205880735,241.45,0.5425842696629213,0.7164720317746219,published_run_cost_not_current_repricing,40023670.0,1376567117.0,10628905.0,disjoint_components_match,457.3,https://github.com/harbor-framework/terminal-bench-2-1/pull/112,2026-06-26,2026-08-29T00:04:08.213344+00:00,,complete,0.007751203852327447,0.010235314739637458,,subscription_estimate,ChatGPT Pro 20x · $200/mo,2026-06-10,medium,codex_historical_full_use_70x,"[""https://www.tomshardware.com/tech-industry/artificial-intelligence/ai-costs-spike-as-subscriptions-hit-pricing-wall-firms-turn-towards-chinese-llms-open-source-models-to-extend-budget"", ""https://learn.chatgpt.com/docs/pricing"", ""https://developers.openai.com/api/docs/pricing""]",70
d7540f21-67af-4b3a-ad31-b81b85fef895,2.1,Sonnet 5 · Claude Code,Sonnet 5,Anthropic,Claude Code,,,https://www.anthropic.com/news/claude-sonnet-5,https://claude.com/claude-code,high,4,74.61,0.7461,3.21,71.4,77.82,445,,89,445.0,445.0,published_metrics_or_association_count,558574454.0,1255223.4921348314,1.2552234921348313,1682379.6972722576,288.18,0.6475955056179775,0.8679741396836584,published_run_cost_not_current_repricing,20137729.0,527220403.0,11216322.0,disjoint_components_match,629.6,https://github.com/harbor-framework/terminal-bench-2-1/pull/98,2026-06-30,2026-08-29T00:04:08.213344+00:00,,complete,0.016189887640449437,0.02169935349209146,,subscription_estimate,Claude Max 20x · $200/mo,2026-06-10,medium,claude_historical_full_use_40x,"[""https://www.tomshardware.com/tech-industry/artificial-intelligence/ai-costs-spike-as-subscriptions-hit-pricing-wall-firms-turn-towards-chinese-llms-open-source-models-to-extend-budget"", ""https://github.com/iteebz/ccmeter/blob/1484b439e0789e2eb7b070d478f6f19f539305ef/README.md"", ""https://claude.com/pricing""]",40
b03a8a69-fea8-42dd-a4fb-96a6a39e6857,2.1,Gemini 3 Pro · Terminus 2,Gemini 3 Pro,Google,Terminus 2,,,https://blog.google/products-and-platforms/products/gemini/gemini-3/,https://www.tbench.ai/news/terminus,high,4,73.93,0.7393000000000001,2.53,71.4,76.46000000000001,445,,89,445.0,445.0,published_metrics_or_association_count,128452571.0,288657.46292134834,0.28865746292134836,390446.99434782675,224.44,0.5043595505617977,0.6822122961744862,published_run_cost_not_current_repricing,26094316.0,89495525.0,12862730.0,disjoint_components_match,547.8,https://github.com/harbor-framework/terminal-bench-2-1/pull/48,2025-11-18,2026-08-29T00:04:08.213344+00:00,,complete,0.5043595505617977,0.6822122961744862,,api_no_applicable_plan,API,,published,no_supported_subscription_for_evaluated_harness,"[""https://github.com/harbor-framework/terminal-bench-2-1/pull/48""]",
fdb8393b-5b29-4645-b784-84f52cf31722,2.1,Opus 4.7 · Claude Code,Opus 4.7,Anthropic,Claude Code,,,https://www.anthropic.com/news/claude-opus-4-7,https://claude.com/claude-code,max,6,68.9,0.6890000000000001,2.76,66.14,71.66000000000001,447,,89,447.0,445.0,metrics_count_preferred_over_different_association_count,853354358.0,1909070.1521252797,1.9090701521252798,2770783.9653487364,599.52,1.3412080536912752,1.9466009487536649,published_run_cost_not_current_repricing,31873388.0,806584422.0,14896548.0,disjoint_components_match,799.6,https://github.com/harbor-framework/terminal-bench-2-1/pull/44,2026-04-16,2026-08-29T00:04:08.213344+00:00,,complete,0.03353020134228188,0.04866502371884162,,subscription_estimate,Claude Max 20x · $200/mo,2026-06-10,medium,claude_historical_full_use_40x,"[""https://www.tomshardware.com/tech-industry/artificial-intelligence/ai-costs-spike-as-subscriptions-hit-pricing-wall-firms-turn-towards-chinese-llms-open-source-models-to-extend-budget"", ""https://github.com/iteebz/ccmeter/blob/1484b439e0789e2eb7b070d478f6f19f539305ef/README.md"", ""https://claude.com/pricing""]",40
f867b631-36c8-476e-aa2f-96007ae70da0,2.1,Opus 4.7 · Terminus 2,Opus 4.7,Anthropic,Terminus 2,,,https://www.anthropic.com/news/claude-opus-4-7,https://www.tbench.ai/news/terminus,max,6,66.07,0.6607,2.69,63.379999999999995,68.75999999999999,445,,89,445.0,445.0,published_metrics_or_association_count,365259530.0,820807.9325842697,0.8208079325842697,1242330.7591709848,582.26,1.3084494382022471,1.9803987259001774,published_run_cost_not_current_repricing,16646631.0,336161721.0,12451178.0,disjoint_components_match,1042.7,https://github.com/harbor-framework/terminal-bench-2-1/pull/46,2026-04-16,2026-08-29T00:04:08.213344+00:00,,complete,1.3084494382022471,1.9803987259001774,,api_no_applicable_plan,API,,published,no_supported_subscription_for_evaluated_harness,"[""https://github.com/harbor-framework/terminal-bench-2-1/pull/46""]",
660c330f-9cd8-4ce7-8890-3ce573d038a0,2.1,Gemini 3 Pro · Gemini CLI,Gemini 3 Pro,Google,Gemini CLI,,,https://blog.google/products-and-platforms/products/gemini/gemini-3/,https://github.com/google-gemini/gemini-cli,high,4,65.84,0.6584,2.7,63.14,68.54,445,,89,445.0,445.0,published_metrics_or_association_count,383995828.0,862911.9730337078,0.8629119730337078,1310619.6431253157,247.76,0.5567640449438203,0.8456319030130928,published_run_cost_not_current_repricing,47653156.0,329123284.0,7219388.0,disjoint_components_match,436.6,https://github.com/harbor-framework/terminal-bench-2-1/pull/66,2025-11-18,2026-08-29T00:04:08.213344+00:00,,complete,,,,excluded,,,unavailable,official_request_quota_but_benchmark_model_request_count_missing,"[""https://geminicli.com/docs/resources/quota-and-pricing/""]",
1095d399-9d66-44f4-8adc-e11fbb407a68,2.1,Gemini 3.1 Pro · Gemini CLI,Gemini 3.1 Pro,Google,Gemini CLI,,,https://blog.google/innovation-and-ai/models-and-research/gemini-models/gemini-3-1-pro/,https://github.com/google-gemini/gemini-cli,high,4,65.84,0.6584,3.27,62.57,69.11,445,,89,445.0,445.0,published_metrics_or_association_count,417550107.0,938314.8471910112,0.9383148471910112,1425144.0570944885,236.49,0.5314382022471911,0.8071661638019305,published_run_cost_not_current_repricing,44843158.0,366583353.0,6123596.0,disjoint_components_match,652.9,https://github.com/harbor-framework/terminal-bench-2-1/pull/68,2026-02-19,2026-08-29T00:04:08.213344+00:00,,complete,,,,excluded,,,unavailable,official_request_quota_but_benchmark_model_request_count_missing,"[""https://geminicli.com/docs/resources/quota-and-pricing/""]",
360942d9-d27b-4f7e-bcf6-e0ea9cdcdee8,2.1,Gemini 3.1 Pro · Terminus 2,Gemini 3.1 Pro,Google,Terminus 2,,,https://blog.google/innovation-and-ai/models-and-research/gemini-models/gemini-3-1-pro/,https://www.tbench.ai/news/terminus,high,4,65.62,0.6562,3.23,62.39000000000001,68.85000000000001,445,,89,445.0,445.0,published_metrics_or_association_count,136661331.0,307104.1146067416,0.3071041146067416,468003.83207366895,229.99,0.5168314606741573,0.7876127105671401,published_run_cost_not_current_repricing,27525560.0,96199940.0,12935831.0,disjoint_components_match,672.8,https://github.com/harbor-framework/terminal-bench-2-1/pull/69,2026-02-19,2026-08-29T00:04:08.213344+00:00,,complete,0.5168314606741573,0.7876127105671401,,api_no_applicable_plan,API,,published,no_supported_subscription_for_evaluated_harness,"[""https://github.com/harbor-framework/terminal-bench-2-1/pull/69""]",
ef2b00eb-f360-41e6-8c97-23c4d762d06b,2.1,GLM-5.1 · Claude Code,GLM-5.1,Z.ai,Claude Code,,,https://z.ai/blog/glm-5.1,https://claude.com/claude-code,max,6,58.65,0.5865,2.43,56.22,61.08,445,,89,445.0,445.0,published_metrics_or_association_count,398783761.0,896143.2831460674,0.8961432831460674,1527951.0369071907,277.14,0.6227865168539326,1.0618695939538492,published_run_cost_not_current_repricing,13570352.0,374577728.0,10635681.0,disjoint_components_match,944.6,https://github.com/harbor-framework/terminal-bench-2-1/pull/67,2026-03-27,2026-08-29T00:04:08.213344+00:00,,complete,,,,excluded,,,unavailable,exact_checkpoint_no_longer_supported_by_current_plan,[],
